Flag ID      | Name                                               | Category        | Region
32087070     | Somber Smithing Stone [4]                          | Dungeon Pickup  | Tunnel
32087100     | Golden Rune [4]                                    | Dungeon Pickup  | Tunnel
32087110     | Dragonwound Grease                                 | Dungeon Pickup  | Tunnel
32087120     | Faithful's Canvas Talisman                         | Dungeon Pickup  | Tunnel
32087900     | Gravity Stone Fan                                  | Dungeon Pickup  | Tunnel
32087910     | Rock Blaster                                       | Dungeon Pickup  | Tunnel
32117000     | Freezing Grease                                    | Dungeon Pickup  | Tunnel
32117020     | Golden Rune [10]                                   | Dungeon Pickup  | Tunnel
32117030     | Ancient Dragon Smithing Stone                      | Dungeon Pickup  | Tunnel
32117040     | Rune Arc                                           | Dungeon Pickup  | Tunnel
32117060     | Explosive Stone Clump                              | Dungeon Pickup  | Tunnel
32117080     | Hero's Rune [5]                                    | Dungeon Pickup  | Tunnel
34107000     | Warming Stone                                      | Dungeon Pickup  | Divine Tower
34107010     | Soft Cotton                                        | Dungeon Pickup  | Divine Tower
34107070     | Stormhawk Feather                                  | Dungeon Pickup  | Divine Tower
34107080     | Silver-Pickled Fowl Foot                           | Dungeon Pickup  | Divine Tower
34107090     | Golden Rune [2]                                    | Dungeon Pickup  | Divine Tower
34107100     | Boltdrake Talisman                                 | Dungeon Pickup  | Divine Tower
34107110     | Ash-of-War Scarab                                  | Dungeon Pickup  | Divine Tower
34117010     | Golden Rune [3]                                    | Dungeon Pickup  | Divine Tower
34117060     | Golden Rune [4]                                    | Dungeon Pickup  | Divine Tower
34117080     | Cerulean Seed Talisman                             | Dungeon Pickup  | Divine Tower
34117100     | Preceptor's Big Hat                                | Dungeon Pickup  | Divine Tower
34117110     | Holyproof Dried Liver                              | Dungeon Pickup  | Divine Tower
34117120     | Glintstone Firefly                                 | Dungeon Pickup  | Divine Tower
34117200     | Carian Glintstone Staff                            | Dungeon Pickup  | Divine Tower
34117400     | Godskin Noble Hood                                 | Dungeon Pickup  | Divine Tower
34117401     | Godskin Noble Hood                                 | Dungeon Pickup  | Divine Tower
34117402     | Godskin Noble Hood                                 | Dungeon Pickup  | Divine Tower
34117403     | Godskin Noble Hood                                 | Dungeon Pickup  | Divine Tower
34117500     | Cursemark of Death                                 | Dungeon Pickup  | Divine Tower
34117700     | Magic Downpour                                     | Dungeon Pickup  | Divine Tower
34117710     | Lucidity                                           | Dungeon Pickup  | Divine Tower
34127010     | Golden Rune [5]                                    | Dungeon Pickup  | Divine Tower
34127020     | Golden Rune [5]                                    | Dungeon Pickup  | Divine Tower
34127040     | Hefty Beast Bone                                   | Dungeon Pickup  | Divine Tower
34127050     | Gold-Pickled Fowl Foot                             | Dungeon Pickup  | Divine Tower
34127060     | Stonesword Key                                     | Dungeon Pickup  | Divine Tower
34127070     | Rune Arc                                           | Dungeon Pickup  | Divine Tower
34127080     | Golden Rune [1]                                    | Dungeon Pickup  | Divine Tower
34127090     | Furlcalling Finger Remedy                          | Dungeon Pickup  | Divine Tower
34127100     | Old Fang                                           | Dungeon Pickup  | Divine Tower
34127110     | Grace Mimic                                        | Dungeon Pickup  | Divine Tower
34127120     | Large Glintstone Scrap                             | Dungeon Pickup  | Divine Tower
34127130     | Smithing Stone [6]                                 | Dungeon Pickup  | Divine Tower
34127150     | Lightning Grease                                   | Dungeon Pickup  | Divine Tower
34127160     | Golden Rune [9]                                    | Dungeon Pickup  | Divine Tower
34127900     | Smithing-Stone Miner's Bell Bearing [2]            | Dungeon Pickup  | Divine Tower
34137000     | Stonesword Key                                     | Dungeon Pickup  | Divine Tower
34137010     | Rune Arc                                           | Dungeon Pickup  | Divine Tower
34137020     | Golden Rune [12]                                   | Dungeon Pickup  | Divine Tower
34137900     | Godslayer's Greatsword                             | Dungeon Pickup  | Divine Tower
34147000     | Invigorating White Cured Meat                      | Dungeon Pickup  | Divine Tower
34147010     | Consort's Mask                                     | Dungeon Pickup  | Divine Tower
34147020     | Flamedrake Talisman +1                             | Dungeon Pickup  | Divine Tower
34147720     | Somber Smithing Stone [6]                          | Dungeon Pickup  | Divine Tower
34147800     | Golden Rune [9]                                    | Dungeon Pickup  | Divine Tower
34147810     | Blade of Calling                                   | Dungeon Pickup  | Divine Tower
35007000     | Poisonbone Dart                                    | Dungeon Pickup  | Mohgwyn Palace
35007010     | Glass Shard                                        | Dungeon Pickup  | Mohgwyn Palace
35007020     | Golden Rune [1]                                    | Dungeon Pickup  | Mohgwyn Palace
